PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
1.5351184989374271,0.7511274088507072,0.634713485281139,-1.9515554283425325,-0.10863140304423807,0.01827477542620115,0.20963668790896378,0.08953899946367325
0.316712021779348,-0.3387386475987149,2.0022959453343074,-0.7491587915841011,-0.10042966668543758,-1.142294554960593,0.6779652268007301,-0.009617290530030992
-0.613383353241885,0.21460667585758425,0.4169517742191057,-0.2137928797581709,0.49801316428719966,0.2535646801703207,0.3730376991669709,0.27391426787908657
0.18504860057560188,-1.009730244167001,-0.08202753819022628,-0.4768196724533914,1.3630459044276335,-0.44174919492836573,-0.2732123562775304,-0.14003891050460504
-1.5900765501151168,-0.07405711863665616,-0.36834827943336534,-0.022170383274220218,0.6426588996497562,0.11767427857603663,-0.053359545173177786,-0.038798603894189904
0.9094989701159978,-0.47564884907606547,0.5408736301685918,0.49803675447697604,0.6412582010694304,-0.39208987948948815,0.3758837862647189,0.4010626794649689
-1.896551131966318,0.5007335817719343,-0.15645427802983658,-0.2256200786227554,0.08312008702789037,0.6737122914100915,-0.6448360219153031,0.5334420081522132
1.6794359376201466,-0.9189917175297068,0.654459450398125,-1.5498289815007738,1.382238732921937,0.8186300307360875,-0.23035956537787639,0.7716724481859909
-1.934439013895258,-0.02712810292827629,-0.6288587176474154,0.1342910284735165,-0.0756339009676632,-0.002158432238592828,-0.5872309732061605,-0.5820446793478419
-0.7367084209669925,1.3732293102831037,-0.4986887998078864,3.2301070676977823,-1.0256775793030815,0.0742490537887919,-0.49933390009072326,-0.33584931814239705
3.0295705891687064,-0.5506863033693676,1.4193303895101286,0.7295877377906468,0.0358822189737987,-0.3429140353072957,0.26062723870609383,-0.057534098013418467
-0.6940003884965301,-1.6121657525409159,-1.3399784176579543,-0.3685005194684564,-0.7063107725852276,0.808986753659318,-0.2615633748679752,0.6726026593024723
-0.8129164317967247,0.0004480656917826842,-0.5524211402336594,0.9605206112881991,0.8810836968321187,-0.2805526030798418,-0.28194141480549867,-0.08547759642463679
0.8652304713421656,0.586511315716516,1.746815708372389,-0.9165555132636392,-0.8665917725282358,0.5159340009478445,-0.4056852352012692,-0.2688761728572164
0.6458214394702728,0.2232614137493692,0.6912654563971706,0.6453612416263788,0.523559909251015,-0.0033733958666094105,-0.13623731068427475,-0.19047196807696237
-1.0607348037564983,-0.25871532079735665,-0.1846962652972583,0.6841633597314699,0.043392234300786675,-0.3190502994613628,0.6830824151964994,-0.05512543411176429
2.1703456176741165,-1.2748663923413963,-0.3406692666874088,0.39416739809145995,-1.1909958300892567,1.144097076865575,0.15447645300829005,0.8674029196883963
-0.3385745562527074,-0.10015928870584555,0.2642200738190446,-0.26253854469603577,0.2821704779395957,0.3628991390206207,-0.37631134267004934,0.7580221186893308
-1.810456081925161,0.7043828707897571,0.3438944315318995,-0.27956788375515745,-0.5934139686069583,0.5285459421343798,-0.6785233533380501,0.33539492694536854
2.3322384567856935,-0.6955443705534009,-0.48408568536913654,0.12954277445042767,0.6220600393164358,1.7285323085582338,0.053138828108590504,-0.45919182239887024
-0.492958977605961,-0.3219393971141106,0.768009141488808,-0.38435550508785166,0.31423485538048856,-0.5417008362342548,0.05518925748326135,0.11851024944049335
0.567721819843966,0.5517646219513846,-0.9626533064480497,0.3154237407610868,0.162787748134788,-0.682429399085288,0.014615003555358962,-0.34426775977650703
-0.5544834504899661,-1.5409238661297229,-0.674399368529119,-0.6207059104129256,-0.952378853090266,0.39421486214594303,0.14803241502070297,-0.012562909671599232
2.8573276404663077,2.097312782278795,-1.4693088859896548,0.07392040218582074,-0.9647772646583923,-0.09589773335696343,0.2657765249098832,0.2560708641616465
1.0362575731508123,-0.5545296725244945,-0.6928029149081742,1.0981953036209213,-1.8510735363555821,1.426635391574199,0.05251253860191184,1.0028426869617966
0.10158544187589554,2.348957437673308,-0.908022467915325,-1.9283739589402356,0.04913951887561835,-0.5264325694549377,0.9755462483729842,-0.1955261231448765
2.6109358982327255,-2.031576192052225,0.1831800102253397,0.33620958788988187,-0.35557611882309015,-0.6091793321353344,0.2964612268390894,0.2983110397619947
1.2912513138480917,0.19951237672411903,0.3299560845398445,1.7139386903601694,-0.15478527935067835,0.16930691656433702,0.1090806415232127,0.022579893023613018
-0.7941415600755664,1.0934889969340982,0.1338198267196229,0.051250104441197764,0.7161993671817475,1.1860086728181336,-0.169342152446959,-0.5656406292289671
0.388379619186514,-0.47388713696746293,-0.8040223061691967,0.7996530464934394,0.7687271742949883,0.38143011592733067,-0.5452652371191575,-0.5574493712228835
3.0876756210783762,2.704829426592206,-2.342018753386638,-1.0999579982239203,0.8482765970822199,-0.857796754307141,0.747550961839881,0.5673304103433384
-2.293969199993143,0.5796444340665238,0.1302554017408461,-0.03639835429353131,-0.13733096090124178,0.1400133634779382,0.7031824945793863,-0.13077188695816472
-0.15704561953569554,-0.09044499703842614,1.2416982605828815,-0.7885989054624671,0.21282512719796484,-0.24996849522034653,0.9497524694684789,0.06721382023529379
-2.6393426542896066,0.10864394301578269,-0.23802437495937903,0.4525110189941576,-0.7618046229020509,-0.45687147294897323,-0.137562847537077,-0.24599999224937275
0.5389349173633388,0.135403830262677,1.5720876622140088,-0.9983048044589253,0.2026361472030946,0.05096123834358493,0.03645540303203155,-0.13979062662238817
-0.6553837302972263,-2.138443875226276,-1.017664445943855,0.02343736301972972,-0.19285948776761086,-0.6018979703540307,-0.5284886588481394,0.37904480235561466
-1.9077707922871778,-0.39259885299469216,-0.798997370958368,0.20486057417493883,0.8596305398430195,-0.12563793013067143,0.3662930563601555,0.23372696880972058
-1.0049745992395827,-0.0593134802610661,0.791186086621374,-0.21098771216817314,-0.02341639565580786,-0.609492048728909,-0.010900848811818839,0.08593023372756053
-1.182841117408697,-1.9052745321595084,-0.8555362042862461,0.37880910680910396,-0.6088848661247459,-1.3340395444860333,-1.021519365721236,0.11894878273463491
-1.575376563211824,0.28342207145083537,0.6391821038756403,0.18841973989773905,0.730873854984705,-0.9089158841321672,-0.06734622142316435,0.10761942355159385
-0.728716202475199,-0.4269153638478799,-0.10304685990419002,-0.4941937556947178,0.5598543063715733,0.3146885980355813,-0.42446871325113233,0.68940078452411
-0.6264550783719273,-0.7477361276247031,0.01903580160849272,0.13239622976304716,1.1489907194689888,-0.8087233861706156,-0.25313526096066435,-0.30737917626498584
-1.725921261164387,0.5332950559706198,1.0804785488095003,0.08361153987114026,0.22552903861008003,-0.9691262128759145,0.429328874224822,-0.16159174642069785
2.3585761828539393,1.6691167924648476,-2.2201630786247675,-0.03915741530310441,0.1998811908068511,-0.18736804627753245,-0.18805774069522688,-0.3249271546145669
-1.0229993820830472,-0.40538199595535,-0.17146912868938713,-0.3669901865628379,0.08210517201675213,0.2698947570345511,-0.01447317843460294,-0.032744133554962127
1.000030262880664,0.7814284576794586,1.924951863701983,-1.1328773912073902,1.0989112513491297,0.52282611351207,-0.4310583395961489,-0.4785127635793902
-0.011651932946081007,0.12807588842360643,-0.6587912961460771,2.2244743673907306,-0.5267721959002344,-0.12745344675187165,-0.4580625300117563,-0.5618504640871971
-1.3501961106641875,0.24769066401588014,-0.3592802988079603,-0.4383257862970398,0.6482535668617342,0.9572036434937113,-0.587766325131039,0.5402877497430841
0.7367675491095947,2.6881807633964945,-1.0565813765675571,-1.1126455242811915,-0.6471367884840443,-0.3619365192035005,-0.24649006062126533,-0.1487106873554839
-2.032115207955724,0.13857842701789594,-0.3352723390538396,0.3510970273536519,0.7257351917796798,-0.5933442149416336,-0.5606497707385414,-0.28379045928827495
0.5059150023254328,0.2388604485729867,0.36086956543262466,-0.8148449008946543,0.8275156696391945,1.3671850088545485,0.013100474702575873,-0.05122943942026044
1.0476886848343179,-1.3687303939634432,-1.055066007898494,1.3915238908515717,-0.8638937016958197,0.12416858550361853,-0.6748928718409395,0.35724261814110336
-2.007729721402406,0.8744844843041311,1.0448312606425367,-0.02387778211611747,-0.28596744604009977,-0.4681898492407103,0.33331593734402537,-0.27461927912310036
1.8065586882561941,-0.7867198468902392,0.5766528660950218,-0.21680450207248134,1.1692626831009705,0.16008969272365808,-0.005990549680415583,-0.18031712527336308
-0.5297419237532438,-0.7386294820081599,0.3792850009181259,-0.14639941976290055,0.8879449173205218,-0.9113289990380986,0.13476022697659312,0.19969001094499841
-1.170766685544127,-0.16951924307577937,-0.01945715044247906,-0.4434417186818985,0.32052418223855095,0.3213606355281589,0.866496638244693,-0.06479039699356379
-0.9525758252334241,-0.7321147749613663,-0.006172912437999764,-0.008015441861976905,1.017952325557423,-0.8099870651282699,0.48448370353018405,0.40196396822064895
1.1863623918230803,-2.5792438084266895,-0.9882604911165335,-0.7666688506737381,0.45010585078513365,0.017369825882285278,-0.4176943123975468,-0.6185211168229134
-0.5464682302162795,-0.1030431862558218,0.2987874406559413,-0.022879091392247745,0.278450085167501,-0.016115108103456455,0.06578806111738592,0.10222519488723511
1.3173431013177501,-2.0720464188012686,-0.4639789286704874,0.14122146586001671,-0.23935660770064016,-0.4810314020059465,-0.30997109641804493,-0.4229404987274894
1.3250427832385394,-0.504373623987414,-2.29186689401133,-1.8596684749924242,-0.7713003002421679,-1.1958059278686612,0.5522924310896342,0.0749821680992494
-1.1024882934491465,0.6821077041885162,0.11812466472197442,1.4468897575610424,-0.771387610328141,-0.038628046687994244,-0.2966302964887969,0.9495413034213809
1.1250087880958537,-0.05164937001602597,0.9961443749913516,-0.08589658040939621,0.6013211539177896,-0.24607423830611364,-0.637621722066706,-0.7490062672138664
-1.9208086263615782,0.8901729486005056,0.49310121657436057,-0.13321926268338108,0.003034752177367789,0.22954363895366575,0.2868321197541691,-0.570489785615546
0.4883471390003047,-0.363226008405447,0.21656942113268474,-0.6071669457522487,0.6384440652360358,0.7498013867296712,0.12483193295169469,0.05689731193822012
0.2959360035677947,0.03840170083432874,0.2893593668892626,-0.6485129314608284,0.5455961440740374,1.0620202674707422,0.0671487554265119,-0.017397796138138216
-0.6470501693694145,-0.6119033022977363,0.06704182839053344,-0.17198079862972804,1.3855730567376439,-0.5670254149449785,0.477400893284272,0.38532234417841393
-0.6151067732503718,0.4679623751979526,1.043194472394951,-0.6717110825073375,0.6926802167608077,0.12099995152860851,0.8311649603724214,-0.01981396438950392
-0.8142204636811838,-0.9137734635520901,-0.5406643255870518,-0.3074349402545682,0.9769470433454379,-0.0019221964913025136,0.03801246771012079,0.9950991466972734
-1.313837551842109,0.9392895587041279,0.7837770380270601,-0.3089853209705889,-0.7770323311521851,0.6165456873740756,-0.6324511311903904,-0.860219228809038
0.14678256827696934,0.6600135266176403,0.6661039093563063,-0.2868634067276308,-0.0768472258710536,1.1201414937919132,0.5401739678004078,-0.4459598293302319
-0.7530046765029682,1.252783139063669,0.6659271162034376,1.2061083042649376,-0.7138432820623962,0.2825236387228559,0.0910264362245652,0.1968582114731536
-2.038796865270722,0.09504893106491401,0.0051076495798133,-0.04901039089519927,-0.19098992734264877,-0.07621880788304287,0.7949554149555238,-0.06997016025494401
0.33713871982443117,-0.41864903394067216,0.16937770056127605,-0.11525469739908041,0.4128302711972893,0.4130818542655498,1.134402210210289,0.15596328427707004
0.632320055157999,-2.3829766213433032,-0.8748783093743238,-0.32493310667470743,-0.006302873376092394,-0.5077491851951449,-0.0427303770758823,-0.24932082651044638
0.5591469433755493,0.16882035581747135,0.4429680233274843,0.1559208257347258,1.2915598093982654,0.3662301669680963,-0.653710067532705,0.3977033324185205
-1.617197122513053,-0.42176464470105607,-0.23404180985725895,0.05351345050852027,0.5422166842608747,-0.4500507866041078,-0.056106069028542635,0.994776853300964
0.4499936760632772,0.038850369797998455,0.9092784941606605,-0.7983762352721552,1.136232477613602,0.0843152633195726,0.11405966788149954,-0.7541458531718163
-1.2130943675503554,-0.563527556841755,-1.594750010005058,2.3285820917504845,-1.76214199029951,0.15521261776005513,0.7588893053177617,0.3849697847620528
1.2889307499929934,0.01231035239846999,1.430355986874905,-0.035060707154709776,0.2770425770003262,-0.22475842953936748,-0.14475115715768,-0.398382654961559
0.6065772597567841,0.41664669670789395,2.199554665042039,-0.9999170583803809,-0.3635102268259487,-0.11200945778746053,-0.00463280555691481,-0.18818487019521554
-0.6103348058557917,0.0025233629725325835,0.3849321631102379,-0.7599876463333033,0.2167856875007991,0.6106448371418858,0.47985293657242867,-0.32427390398529243
0.0074363123739261995,0.27041779594259774,0.413970116937347,-0.450538224540038,0.7708121410167135,0.7758696240301022,0.010784266911654045,0.009911227689343743
-0.5993425455716936,-0.15540410870877047,0.28066705064008046,0.018878668748150168,0.21388723794363027,-0.0972350540841941,0.07339386068139125,0.1120343419092383
0.6357101652009783,-0.5156453470268285,-0.036252201940406,0.23266161382483,0.9432901846720312,0.25119642351154214,-0.12177305566278351,-0.26787875351895796
-0.13136359008356946,0.4009365478061721,0.017136809766348876,-0.6621456056190939,0.8676356365567957,1.4683510339646717,-0.06770841557044908,-0.11810961364830175
-0.25651302961545835,-0.22197032735693417,0.20575584413734993,-0.31599088165925454,0.1689442821516524,0.42173000089972923,-0.3594942685702417,0.7549148751730106
1.0245629360915713,3.184005929397879,-1.0120205581214514,-0.1597639146212575,0.5699250788693818,-0.7616756138717485,-0.15668769993319287,-0.21677620200296496
-2.395528813352343,-0.10658716619465204,-0.46344640775710205,0.35542639526015285,-0.09919275430591291,-0.3501103439351139,-0.10596021074646106,-0.02365492410067123
0.911123751398339,-0.36049269913579,0.8871634466665549,-1.411530423624739,-0.02646541587777612,0.6923176286943291,-0.8254526747732254,0.3743155850570816
0.6226213368321928,0.9558410452726749,0.7528400239605357,2.227306121921771,-0.8281906724670334,-0.08701248875198263,0.009146058098894093,1.2694069958491734
-0.7478800087596205,1.3863785459550293,0.561921925728812,0.22996687349595143,0.15271201811948323,1.0835540274423454,0.8030230259847251,-0.23981739780562156
-1.111042682937012,0.5568336622057557,-2.124274125004674,-0.49865635683007936,0.4156016208512173,0.018912491974274193,-1.2567725057614936,-0.3572039960872737
-1.7343661819879244,0.18952358352168974,0.5404635411685375,-0.02245717074059847,0.17382121936825615,-0.5825742162527973,0.8333492151001278,0.026685765414765833
-1.4348383453421272,1.59067037491684,0.4550176207727137,1.2053876645681385,1.5253952605540406,-0.46351423978008455,-0.9500637361446236,-0.6500753013069669
-0.40939179521051555,0.7595243111448565,0.5040182556068925,0.3155150396942442,-0.22077743573291125,0.7446361136808357,0.9651228218586669,0.07223477036972281
-0.9960810478727309,2.1787981133319754,-1.6031284683633715,-1.3745649968067137,-0.7460354769477558,-0.7471264845449893,-0.4204749127983751,0.4858812262728447
-0.866274586483637,1.0607041585514891,0.9936804114765395,0.8774794841300191,-1.1051839494483522,-0.08759901504774224,0.014111272206739668,-0.02932652119294739
-0.7531576302481203,0.32680289802832146,1.0705362220619867,-0.47105241488771765,0.030365397273204142,-0.1835203237825791,-0.07003974368542074,0.02271651585867851
2.567923206630698,2.526105288040227,-1.964537892016231,-1.2249490003619365,0.5949949006249002,-1.6467793116043878,1.089252198924022,0.8222171946760904
-1.8115734747497447,-0.16507206835350718,0.19993350676523353,0.268564479986098,0.8799825873878089,-1.046714850859424,0.908807937927187,0.12093515653744477
0.08816822278242119,-1.1303881450571478,0.2792356019171328,-0.07270671083605908,1.3048550369927225,-1.0282584672152297,-0.14421908934040742,-0.22145039080967877
-1.518309526826877,-0.7120534547914906,-0.435034077894951,-0.06683439341875597,0.33843899143668055,-0.28175268356964045,0.9511694612323953,0.027194501093878276
-0.4573098130366411,-0.0991638663882667,0.19786787344309437,-0.027118527609083426,0.20451141292725797,-0.14032943657307045,-0.3894536644105826,-0.20214816867489055
-0.46550949532076225,0.32814095177614094,0.6940506218757466,-0.7235934366903426,-0.4675787223174941,0.8265990654717672,0.03325544947125124,-1.0710337856513554
0.06870867857056193,1.5074307770441233,1.0148728873630946,-0.0846265290858086,0.739591732279225,1.204512077075473,0.3090636904307565,0.24481302700985688
1.9049719838670411,3.0043099775475586,-1.403851736795008,0.5093846825231936,-1.0222594925058277,0.2566324113756334,0.9294140195682559,0.5121206042980508
0.5544059342165109,0.4377240044869682,0.6406859534552215,1.1426446423470216,0.27728008797256176,-0.06584056928044137,-0.09640629651619476,-0.1250672740148432
-0.3486975635297083,-0.2985909583205205,-0.06005247138019203,-0.7535955747633801,0.8377127102391978,0.7495862927503257,-0.4397131539967992,0.6453613910325424
0.4870252292954024,1.8336972327168946,-2.432423793804524,-1.5163024590365644,-0.056531132333901196,0.31192813870288444,-0.28136170732414917,-0.5096890180374157
-0.03669565643924347,-2.3177051531023927,-0.639711124896669,-0.3667923351862792,-0.03686332760283563,-0.6941579348538723,0.3535592647479118,0.2249190036014083
1.3857455555944191,0.8667077024720291,0.5552999842857123,1.391325059295913,-0.5508191401960602,1.0184714033048516,-0.03880072258147044,-0.3338071135546731
0.13300539304541661,0.630798775511338,-0.044037152787418626,2.593479265301081,1.2324664647878587,-0.6669868115857673,0.04102199058246695,0.10665683952382146
-1.7117258223692389,-0.04548651596022317,-0.571016768928867,-0.06649039345473352,0.40727208952616023,0.4045321364755101,-0.5558895819051746,0.4078406506382122
-0.1115382572462371,1.242499008804329,0.5543719787724685,-1.4758040540274497,-1.309843922513223,-0.3250670353242109,-0.056261079237454825,0.7367582991526166
-2.30522465462672,0.5555213452773723,-0.2697760204520733,0.3129312704594297,0.06290396931161296,0.20197892822137814,-0.6632517969698861,0.12266877545398694
0.920236114316172,0.21115414166522722,-0.27221107248880055,1.3082399425506677,0.12287027041276818,0.8888082417691175,-0.039426687833423804,-0.37359951440882694
1.6167036376687078,-1.068368796172997,-0.034306370539839995,-0.07039883156506506,-1.5568300562741166,1.1189191655417663,0.421810363499179,0.02221956286769955
-3.3707387438417675,0.8826266683965107,0.3852494764494805,0.5131826640260299,-1.527562707471997,-0.5453586044902835,0.22653479852731784,-0.5626790185952419
-0.4152759819736162,0.43769441852725005,0.935477797080042,-0.8735504157579519,0.3613481558509857,0.5814434204359833,0.43719852679790916,-0.32159490982652683
0.05928280727614903,-2.1885454165525977,-0.31561943806795223,-0.4415609856484778,-0.27390245164689,-0.763017966466374,0.3438553971765527,0.23022678276056438
0.10449242873845709,2.1154241075105764,-1.1054173697335123,-2.2583332268100738,-1.340430427472204,0.13058806763974992,0.9559557396117346,-0.31809636487911175
-1.1220359144785974,0.8057528478667402,0.4247860159079758,1.1909543461320258,-1.36127249104777,-0.30002398200842734,-0.7934168255768248,-0.842818786494057
2.998862987900673,0.8920178568083129,0.568965927674375,1.5139347102768697,-0.16577588946457084,1.7715334057021912,0.1648688333225255,-0.20970433764767432
1.7625601868350766,1.4943046165958205,-1.3768231372416837,1.5239196679369789,0.13893258555633933,0.38555756179618417,-0.2553595303751015,-0.2750624491404818
-0.6500500637325909,-0.3357669563408386,0.11132384320878061,-0.48350293405609746,0.42092410835248883,0.2077889873177664,0.006209037811330517,0.0009203720500563783
-0.3723672547416659,1.2901914732553499,-0.24659828296461878,-0.6221382861053273,-0.710984926825085,-0.5721330598277458,-0.8056202036647351,0.5010081098850476
0.21144454405416022,-0.3866921420733945,0.16177494094127887,-0.2620526494235146,0.16879519747917907,0.5197603255156914,-0.2608559180306263,-0.425714274274017
0.7295109494671275,0.845254085373524,0.7900041117703948,1.6347891006519546,0.8405557933516191,-0.23947813865972722,-0.05142734578314709,-0.017401643057615712
-0.4857160509685058,1.49395058416227,1.7126836145026765,-0.5510369202006061,2.013232355722286,-0.010328211576260585,-0.6318198269001032,0.7181542111938568
2.0001939304471827,1.6451649790639011,-1.811603368940224,0.03003343231780757,-0.2568801831475491,-0.8483093339879515,-0.2035631553137931,-0.2830306468894309
-1.6152276574378335,0.6576181945490932,1.2062546825931815,-0.32939914846909596,-0.9559871441078239,-0.2623349962524022,-0.22481122373965595,0.8950859936098672
-0.31243497640964113,-0.7029952278020796,0.04997570072238061,-0.4562999991614922,1.3665550813148832,-0.1787997433164245,0.6478310433825518,-0.13987575680038802
1.106876951518893,-0.19246925385921532,0.31088040901644687,-0.07216212617894693,1.2335905526130826,0.6154434837939763,-0.15316208780199636,-0.3030848816009276
0.2118695688559171,-0.4573585378418104,-0.4832310334386008,-0.663736060209444,0.10782414491364392,1.1656628460912408,-0.4029094620999195,-0.570655919512357
0.07634627974663613,-0.1124115377832899,0.08830375601641358,0.7897401536073543,-0.06765959501696786,0.10593704977241283,0.2422418713180894,-0.001727289995287401
0.021355430484829085,-1.3106029537956518,-0.5584253337215435,-0.4660584371866272,1.528965029657605,-0.015530883846561955,0.2007912890242651,0.1275118284360898
-0.04393350569927319,0.6029329042440582,0.7494632495335325,1.5593872576363363,0.30579823002549666,-0.7004517783430176,-0.11936548795157317,-0.06510725607718866
2.397009473860681,0.8042934494330083,-0.8023111359347201,1.3337457606813345,-0.4455144846107504,-0.07508879511121484,0.36211165058382416,0.16218932297566882
1.126523753625779,-1.3104953085149205,-0.6078803140111759,0.7533054454517104,-1.1574979050215162,0.5480281584574032,-0.3243294776727849,0.3392044303694365
3.2491549777204614,0.1649836819455827,-1.051927348541665,-1.686835806986854,-1.5846166595429516,-0.6504717817677648,0.34243233065318573,1.1738139301382051
-0.6583118661161719,0.3597495970425501,1.5438207421507064,-0.7840575621744922,-1.0189019846095864,-0.05778957484562218,0.454749578408825,-0.2670830754584838
1.2939786254687542,-1.5509426166719993,-0.5524386961506027,-0.5616618855362394,-0.8276620816695186,0.9084390670431285,-0.08469821832937069,-0.17116163475609064
-0.9924408528256645,0.2348302379290932,0.3975827920163678,-0.18541415350722018,0.4206099758513461,0.04975200544481793,-0.11824180097977374,0.7539176662021357
1.0418140460975405,-2.06238495285296,-0.6559565830245333,0.27573705383623615,-0.21661613854803075,-0.5069189898882918,-0.32661048340050275,-0.43282945877852996
0.14669176793813474,0.42617971275687466,0.7887748849494743,0.12847671959628124,0.2250598058339385,0.3618871818817236,0.25033546513910043,-0.608571186218102
-0.6486736746522829,-1.7698637428620654,-1.6797465794809159,1.263725402842643,-0.4762770972785588,-0.34025003601186965,0.4239853021599912,0.1312811213980302
1.8805003162296177,1.0624334731238891,2.1358809408255963,-0.3084060283807226,-0.7602356208738767,0.7087640853603058,-1.1093751605113256,0.09798816637507152
-0.5322557195015606,0.39003039610910756,0.5086163163109075,0.8068726729823138,-1.0373009319820803,0.044563392970721365,-0.32958904706974673,0.4228558074890305
1.197381319100559,2.0426678643071052,-0.9741969047668366,0.18526262753914532,0.39317354860463105,-2.225929066448118,-0.3095219339302238,-0.20392031126063898
2.354053186231038,3.647452358748287,-3.361384985062812,1.02904076101216,-0.1473071286599314,-0.7079958918454676,0.3703818782281761,0.2197903334614377
-0.3574950285353301,-0.2272557695116037,0.27373833683488785,0.8038004226967924,0.37442700657334926,-0.6670959853396614,-0.17549609966645183,-0.20334324828801384
2.0658319789826303,0.21908668860216132,0.4432276190049086,1.3856706743880303,0.6757485941428066,0.5148095445570804,0.1432078265934103,0.028452888983900637
-0.802262225219787,-1.4387053802116017,-0.8848827660458611,-0.460908499218299,-1.0226698174927245,0.5205156605468826,0.1259096870870115,-0.034483344318657974
0.3397599985531351,0.9266985323156025,-0.6002398327101812,-0.5953043660014301,0.217184535410156,-0.40483837730430966,-1.0934299042425861,0.0527838727982021
-0.5881690803721046,2.597540757560141,-0.705083585803603,-0.6841150191829153,-1.5466311287349666,-1.4643802522667635,0.1575005750027099,-0.004555014449610595
-1.785810376205726,0.033266990624555196,-0.375608490232465,-0.21823407834345668,0.3238473836482745,0.4516015226596082,0.7942349268741495,-0.12241582145612398
0.4804868236534524,-0.10309315142658794,-0.43289841980638755,0.9542890573776647,0.4619391753563322,0.31493997382204897,-0.57236576912132,-0.7347331668173953
1.8884781334154808,1.2955217227292253,-1.800819910626367,0.1724042877466622,1.1623562113607886,-1.8605846528794807,-0.15128889266415657,-0.15088843378659555
0.846674396914668,-0.5188047677397783,1.0968116697747385,-1.1017395658930766,0.5594881064243233,0.10536813898068036,0.13021785938987762,0.10166664548464824
0.3494822631792897,-1.4389586748329408,-0.44087494112645353,0.34669723714398226,-1.0518766903120682,-0.2814176859191485,-0.4732223772505612,-0.5424590173777707
0.15800657474403904,-0.4604702701281655,0.1251473498065659,-0.6413964100121332,0.009351890821200165,0.8325196741684278,0.6472194836061516,-0.2338399848331515
0.1339984840262904,-1.1916009652638402,0.14889570539339586,-0.3859439622357136,0.8843317436143006,-0.8901486035632352,-0.23175144832781974,-0.08008876386288467
-0.358798999081887,0.6731058519647537,-0.1326654721645961,1.4814150216773574,0.15532679050121093,0.3381766970359347,-0.2214825208658988,-0.444554004646906
1.94231393538058,0.042052910843236715,0.808228200206682,1.4720711549973338,-0.5851812551601313,0.04937795244901971,0.1593215605124988,-0.13254358314953107
